id_musica;musica;media_pontos;media_pts_ganho;total_pts_calc
01a02706-e02b-735a-b750-53c13200dff6;YMM;1419.0;1419.0;0.003
01a02706-e02b-735a-b750-53c21558ac44;Shoop;1215.0;347.0;0.079
01a02706-e02b-735a-b750-53c3c4d875a3;Ich habe keine Angst;1339.0;1339.0;0.001
01a02706-e02b-735a-b750-53c40ddc52fb;Ich schrei deinen Namen in die Nacht;1306.0;1306.0;0.001
01a02706-e02b-735a-b750-53c5aeb6b5c4;People Watching;1015.0;-35.0;0.429
01a02706-e02b-735a-b750-53c6b4a5ed1d;My Guy;1228.0;1228.0;0.001
01a02706-e02b-735a-b750-53c7b2c7d2ee;Oh Mother;1686.5;688.0;0.005
01a02706-e02b-735a-b750-53c818a87c3b;When He’s Gone;3475.0;2600.0;0.004
01a02706-e02b-735a-b750-53c9c3f022f9;OSSESSIONE;1205.7037037037037;78.5925925925926;0.651
01a02706-e02b-735a-b750-53ca36ef473e;Waste Your Love;1237.0;1237.0;0.001
01a02706-e02b-735a-b750-53cb9cb807cb;Put Your Lights On;1551.6666666666667;340.3333333333333;0.03
01a02706-e02b-735a-b750-53cc01d61369;Salt Then Sour Then Sweet;1573.0;484.5;0.013000000000000001
01a02706-e02b-735a-b750-53cd4ac84d32;Still Crying;2290.5;369.25;0.025
01a02706-e02b-735a-b750-53cedba1e208;Atzensong;1031.0;510.5;0.003
01a02706-e02b-735a-b750-53cf959a43d1;Das schönste Mädchen der Welt;1313.0;1150.0;0.037
01a02706-e02b-735a-b750-53d0118259ef;La Ventana;1265.0;1265.0;0.001
01a02706-e02b-735a-b750-53d1afbb963b;Sex im Blick;1236.0;552.0;0.003
01a02706-e02b-735a-b750-53d2c30af680;Zusammen ist man weniger kaputt;1559.0;270.0;0.039
01a02706-e02b-735a-b750-53d33ff43b7b;Fire;1876.142857142857;131.71428571428572;0.48
01a02706-e02b-735a-b750-53d455e3683e;My Last Goodbye;1928.9473684210527;204.78947368421052;0.474
01a02706-e02b-735a-b750-53d5916b43bc;Atlantide;1043.5;430.5;0.016
01a02706-e02b-735a-b750-53d6835c2bb6;Kiss My Glass;1009.0;814.0;0.004
01a02706-e02b-735a-b750-53d72270b002;PROVANT;1185.1538461538462;165.53846153846155;0.173
01a02706-e02b-735a-b750-53d8e6faeb82;The Puerto Rico Song;3606.5423728813557;19.949152542372882;13.144
01a02706-e02b-735a-b750-53d979cfedf6;Raspberry Summer;1062.0;539.0;0.002
01a02706-e02b-735a-b750-53daf1a8dc3f;TU MI PIACI TANTO;1429.6666666666667;141.5;0.177
01a02706-e02b-735a-b750-53db1865da03;No Rewind;1776.0;639.0;0.006
01a02706-e02b-735a-b750-53dcbfae402e;Rave From Outer Space;1988.5454545454545;92.54545454545455;0.326
01a02706-e02b-735a-b750-53dd430de51d;Maybe I Maybe You;1123.0;1038.0;0.041
01a02706-e02b-735a-b750-53de5e6d6b23;Hello Darlin;1203.5;596.5;0.003
01a02706-e02b-735a-b750-53df8771f451;Don't You Go Solo;1021.0;1021.0;0.001
01a02706-e02b-735a-b750-53e0b1d1a84c;Get What You Give;1241.0;1241.0;0.001
01a02706-e02b-735a-b750-53e130e14740;(When You Gonna) Give It Up to Me;1200.625;161.375;0.611
01a02706-e02b-735a-b750-53e23e8ae947;Pegasus Ryuuseiken;1362.0;681.0;0.003
01a02706-e02b-735a-b750-53e31063d54d;Sadece Fenerbahçe;1106.0;306.0;0.039
01a02706-e02b-735a-b750-53e4ec299693;Superstar;1017.0;859.0;0.001
01a02706-e02b-735a-b750-53e5f04ae4f3;Beyond the Dream;981.0;981.0;0.001
01a02706-e02b-735a-b750-53e628a3059f;QUI CON ME;1125.0;518.0;0.01
01a02706-e02b-735a-b750-53e7b14df0b0;Мобильник;1206.6666666666667;91.33333333333333;0.741
01a02706-e02b-735a-b750-53e8729c3b51;Construct;2386.5;1584.5;0.007
01a02706-e02b-735a-b750-53e9e4ef8164;Is This The Real You;1635.0;494.3333333333333;0.009000000000000001
01a02706-e02b-735a-b750-53ea82863818;Threshold;1640.3333333333333;418.6666666666667;0.01
01a02706-e02b-735a-b750-53ebe0a7a1b0;Unbreakable;1922.75;273.25;0.021
01a02706-e02b-735a-b750-53ec2e9601a0;Born To Die;2912.1428571428573;201.14285714285714;0.092
01a02706-e02b-735a-b750-53ed433bb730;Cowgirl;2525.5131578947367;26.013157894736842;8.326
01a02706-e02b-735a-b750-53ee958a411d;Good News;1189.0;316.6666666666667;2.778
01a02706-e02b-735a-b750-53ef9c976d93;Looking Lovely;2118.75;108.5;0.034
01a02706-e02b-735a-b750-53f057f150a3;Hips Don't Lie;1336.0;1073.0;0.327
01a02706-e02b-735a-b750-53f17f7d7590;Try Everything;1510.0;986.5;2.553
01a02706-e02b-735a-b750-53f2e47a8d4d;Waka Waka;2198.5409836065573;97.27868852459017;452.138
01a02706-e02b-735a-b750-53f3b9ce84b9;Tell Me Ma;1752.5;436.5;0.036000000000000004
01a02706-e02b-735a-b750-53f4e653f117;Faded Blue Jeans;2748.6666666666665;642.6666666666666;0.016
01a02706-e02b-735a-b750-53f592f8e088;Little Miss Twain;2321.0;611.0;0.008
01a02706-e02b-735a-b750-53f625e49798;You're Still the One;895.0;895.0;0.26
01a02706-e02b-735a-b750-53f74679c7ab;Long Long Magic;1095.0;1095.0;0.001
01a02706-e02b-735a-b750-53f8b8e856f6;Because We Jive All Night Long;4345.625;249.6875;0.56
01a02706-e02b-735a-b750-53f960ea21b9;naked;1382.6666666666667;397.6666666666667;0.009000000000000001
01a02706-e02b-735a-b750-53faff4e236f;I Denounce You Satan;1176.5555555555557;277.55555555555554;0.079
01a02706-e02b-735a-b750-53fb4a20d3ba;Azan;1530.0;1530.0;0.014
