id_musica;musica;media_pontos;media_pts_ganho;total_pts_calc
01a026ec-82ec-73ac-ae5b-8e7b599f4929;'Til You Can't;2304.5789473684213;126.94736842105263;3.8179999999999996
01a026ec-82ec-73ac-ae5b-8e7c81cda264;Blame Texas;1897.125;166.125;0.069
01a026ec-82ec-73ac-ae5b-8e7d6ef6bd55;Horseback;2129.5;401.5;0.023
01a026ec-82ec-73ac-ae5b-8e7eee694a37;I Want You;1884.6666666666667;438.6666666666667;0.012
01a026ec-82ec-73ac-ae5b-8e7ffcc352fa;The Fall;966.6666666666666;5.333333333333333;0.372
01a026ec-82ec-73ac-ae5b-8e80108bb8a4;Thunder Cash '69;1597.3333333333333;109.66666666666667;0.013000000000000001
01a026ec-82ec-73ac-ae5b-8e811ad3fea9;Baby Blue;1591.0;736.5;0.005
01a026ec-82ec-73ac-ae5b-8e829fbf7596;CRECIENDO DIARIAMENTE;1124.0;1124.0;0.001
01a026ec-82ec-73ac-ae5b-8e83bfb06a36;A Sky Full of Stars;1459.9024390243903;320.219512195122;462.14
01a026ec-82ec-73ac-ae5b-8e84dc010dbb;Fix You;1034.0;839.0;5.896
01a026ec-82ec-73ac-ae5b-8e85aae127f7;Viva la Vida;1466.4823529411765;288.4117647058824;592.701
01a026ec-82ec-73ac-ae5b-8e866c83ef79;Yellow;1252.6;489.2;31.455
01a026ec-82ec-73ac-ae5b-8e8770da08c8;Girl Dad;1088.0;572.0;0.002
01a026ec-82ec-73ac-ae5b-8e885c25e7fe;The Best;1252.0;1252.0;0.001
01a026ec-82ec-73ac-ae5b-8e89051e61fc;Joey;1247.0;1247.0;0.055
01a026ec-82ec-73ac-ae5b-8e8ababb4d04;My Pain;1148.0;1148.0;0.001
01a026ec-82ec-73ac-ae5b-8e8be605657c;We Were Never the Same;2035.0;1739.0;0.002
01a026ec-82ec-73ac-ae5b-8e8c0bda303c;Gangsta's Paradise;1140.3333333333333;362.8333333333333;6.4830000000000005
01a026ec-82ec-73ac-ae5b-8e8d29fdf7c2;IDEAR;1403.0;369.3333333333333;0.026
01a026ec-82ec-73ac-ae5b-8e8e455eacfb;Work;1431.5;807.5;0.004
01a026ec-82ec-73ac-ae5b-8e8ff025ad53;Empty Words;2069.714285714286;167.57142857142858;0.062
01a026ec-82ec-73ac-ae5b-8e906d62fb62;Put Your Records On;1500.6666666666667;449.0;0.182
01a026ec-82ec-73ac-ae5b-8e91a1ec9176;You Or Me;2026.0;2026.0;0.002
01a026ec-82ec-73ac-ae5b-8e92704631da;Not Broken;1440.0833333333333;336.25;0.596
01a026ec-82ec-73ac-ae5b-8e93cf361782;My Closest Friend;1423.0;1423.0;0.001
01a026ec-82ec-73ac-ae5b-8e940f186172;Only Ever;1145.0;1145.0;0.001
01a026ec-82ec-73ac-ae5b-8e95cf8f54e3;Shit show ringmaster;2600.0;2600.0;0.003
01a026ec-82ec-73ac-ae5b-8e96faafe028;One More;1787.3333333333333;165.66666666666666;0.020999999999999998
01a026ec-82ec-73ac-ae5b-8e974918f1b2;Mantis;1763.0;1586.0;0.002
01a026ec-82ec-73ac-ae5b-8e98e81e1f60;One Thing At A Time;1176.5;700.5;0.003
01a026ec-82ec-73ac-ae5b-8e99f9a4b534;Sugar Plum;1633.0;1453.0;0.002
01a026ec-82ec-73ac-ae5b-8e9ad46e8e73;A Bar Song;2044.1947368421052;2.0210526315789474;899.349
01a026ec-82ec-73ac-ae5b-8e9bdeb748bb;Coconut Dreams;1070.0;414.0;0.002
01a026ec-82ec-73ac-ae5b-8e9c57315bc8;New Heart;1061.0;768.0;0.145
01a026ec-82ec-73ac-ae5b-8e9d7866c5c0;Friday Magic;1508.0;1508.0;0.012
01a026ec-82ec-73ac-ae5b-8e9e2ce6b0f3;Fortunate Son;1783.6363636363637;378.0;3.575
